edge,status,seconds,clauses,returncode
120:198,NOT_VERIFIED,2.485329,11173,1
120:204,NOT_VERIFIED,2.223303,11173,1
120:284,NOT_VERIFIED,2.571752,11173,1
120:355,NOT_VERIFIED,2.297272,11173,1
120:360,NOT_VERIFIED,2.321610,11173,1
120:368,NOT_VERIFIED,2.816307,11173,1
121:46,NOT_VERIFIED,2.549976,11173,1
121:75,NOT_VERIFIED,2.735822,11173,1
121:154,NOT_VERIFIED,0.965758,11173,1
121:192,NOT_VERIFIED,1.538539,11173,1
121:203,NOT_VERIFIED,2.238251,11173,1
121:205,NOT_VERIFIED,2.233036,11173,1
121:219,NOT_VERIFIED,1.498812,11173,1
121:232,NOT_VERIFIED,2.430651,11173,1
121:283,NOT_VERIFIED,2.692555,11173,1
122:89,NOT_VERIFIED,2.088673,11173,1
122:163,NOT_VERIFIED,2.426209,11173,1
122:179,NOT_VERIFIED,2.011439,11173,1
122:185,NOT_VERIFIED,2.330832,11173,1
122:186,NOT_VERIFIED,0.657003,11173,1
122:195,NOT_VERIFIED,2.564987,11173,1
122:212,NOT_VERIFIED,2.448672,11173,1
122:213,NOT_VERIFIED,2.551916,11173,1
122:229,NOT_VERIFIED,2.559510,11173,1
122:237,NOT_VERIFIED,2.260071,11173,1
122:238,NOT_VERIFIED,2.222548,11173,1
122:321,NOT_VERIFIED,2.531495,11173,1
122:385,NOT_VERIFIED,2.714368,11173,1
123:49,NOT_VERIFIED,2.493032,11173,1
123:54,NOT_VERIFIED,2.304082,11173,1
123:88,NOT_VERIFIED,2.657317,11173,1
123:95,NOT_VERIFIED,2.247060,11173,1
123:160,NOT_VERIFIED,1.744315,11173,1
123:185,NOT_VERIFIED,2.291978,11173,1
123:187,NOT_VERIFIED,2.199521,11173,1
123:196,NOT_VERIFIED,2.271215,11173,1
123:287,NOT_VERIFIED,2.681784,11173,1
123:336,NOT_VERIFIED,2.710875,11173,1
123:358,NOT_VERIFIED,2.587199,11173,1
124:49,NOT_VERIFIED,2.797520,11173,1
124:87,NOT_VERIFIED,1.700254,11173,1
124:164,NOT_VERIFIED,2.243249,11173,1
124:183,NOT_VERIFIED,3.601909,11173,1
124:184,NOT_VERIFIED,2.419852,11173,1
124:188,NOT_VERIFIED,2.033129,11173,1
124:212,NOT_VERIFIED,2.462554,11173,1
124:288,NOT_VERIFIED,2.969544,11173,1
124:312,NOT_VERIFIED,2.528503,11173,1
125:62,NOT_VERIFIED,2.695304,11173,1
125:86,NOT_VERIFIED,2.318313,11173,1
125:173,NOT_VERIFIED,2.071400,11173,1
125:177,NOT_VERIFIED,2.757135,11173,1
125:178,NOT_VERIFIED,2.399056,11173,1
125:189,NOT_VERIFIED,1.365880,11173,1
125:196,NOT_VERIFIED,2.553422,11173,1
125:202,NOT_VERIFIED,2.358250,11173,1
125:211,NOT_VERIFIED,3.007888,11173,1
125:234,NOT_VERIFIED,1.971601,11173,1
125:242,NOT_VERIFIED,2.426048,11173,1
125:319,NOT_VERIFIED,2.376308,11173,1
125:325,NOT_VERIFIED,2.822095,11173,1
125:329,NOT_VERIFIED,2.330102,11173,1
125:336,NOT_VERIFIED,3.359180,11173,1
125:362,NOT_VERIFIED,3.299469,11173,1
126:45,NOT_VERIFIED,2.523406,11173,1
126:60,NOT_VERIFIED,2.470013,11173,1
126:174,NOT_VERIFIED,2.566221,11173,1
126:177,NOT_VERIFIED,2.524995,11173,1
126:200,NOT_VERIFIED,2.638197,11173,1
126:201,NOT_VERIFIED,2.454361,11173,1
126:286,NOT_VERIFIED,2.175247,11173,1
126:384,NOT_VERIFIED,3.039554,11173,1
127:44,NOT_VERIFIED,2.345168,11173,1
127:60,NOT_VERIFIED,2.129388,11173,1
127:61,NOT_VERIFIED,2.639092,11173,1
127:85,NOT_VERIFIED,2.531764,11173,1
127:97,NOT_VERIFIED,2.554957,11173,1
127:170,NOT_VERIFIED,0.666568,11173,1
127:175,NOT_VERIFIED,2.277181,11173,1
127:202,NOT_VERIFIED,2.397385,11173,1
127:210,NOT_VERIFIED,1.985901,11173,1
127:285,NOT_VERIFIED,2.381184,11173,1
127:354,NOT_VERIFIED,2.642263,11173,1
127:362,NOT_VERIFIED,2.700301,11173,1
128:5,NOT_VERIFIED,2.687788,11173,1
128:62,NOT_VERIFIED,2.436480,11173,1
128:175,NOT_VERIFIED,2.939593,11173,1
128:176,NOT_VERIFIED,2.372257,11173,1
128:194,NOT_VERIFIED,4.542659,11173,1
128:209,NOT_VERIFIED,2.496927,11173,1
128:233,NOT_VERIFIED,2.395593,11173,1
128:234,NOT_VERIFIED,2.330110,11173,1
128:243,NOT_VERIFIED,2.652172,11173,1
128:318,NOT_VERIFIED,2.509887,11173,1
128:326,NOT_VERIFIED,2.403428,11173,1
129:78,NOT_VERIFIED,2.192556,11173,1
129:169,NOT_VERIFIED,0.588321,11173,1
129:180,NOT_VERIFIED,2.040628,11173,1
129:181,NOT_VERIFIED,2.202030,11173,1
129:198,NOT_VERIFIED,2.085960,11173,1
129:207,NOT_VERIFIED,2.438999,11173,1
129:218,NOT_VERIFIED,2.317106,11173,1
129:222,NOT_VERIFIED,0.999418,11173,1
129:235,NOT_VERIFIED,2.647040,11173,1
129:251,NOT_VERIFIED,2.395779,11173,1
129:309,NOT_VERIFIED,2.047532,11173,1
129:323,NOT_VERIFIED,2.152687,11173,1
129:328,NOT_VERIFIED,2.360774,11173,1
129:330,NOT_VERIFIED,2.703930,11173,1
129:339,NOT_VERIFIED,2.313229,11173,1
129:360,NOT_VERIFIED,2.630333,11173,1
130:2,NOT_VERIFIED,1.697542,11173,1
130:197,NOT_VERIFIED,2.268615,11173,1
130:215,NOT_VERIFIED,1.747982,11173,1
130:235,NOT_VERIFIED,1.876924,11173,1
130:252,NOT_VERIFIED,1.682224,11173,1
130:310,NOT_VERIFIED,2.651615,11173,1
130:323,NOT_VERIFIED,2.293717,11173,1
130:324,NOT_VERIFIED,2.011132,11173,1
130:327,NOT_VERIFIED,1.844145,11173,1
130:352,NOT_VERIFIED,1.727075,11173,1
130:364,NOT_VERIFIED,2.254454,11173,1
130:381,NOT_VERIFIED,1.895238,11173,1
131:47,NOT_VERIFIED,2.223994,11173,1
131:59,NOT_VERIFIED,2.594335,11173,1
131:79,NOT_VERIFIED,2.124656,11173,1
131:92,NOT_VERIFIED,2.337785,11173,1
131:165,NOT_VERIFIED,1.274959,11173,1
131:207,NOT_VERIFIED,2.230533,11173,1
131:217,NOT_VERIFIED,1.753023,11173,1
131:281,NOT_VERIFIED,2.825946,11173,1
131:298,NOT_VERIFIED,2.176228,11173,1
131:309,NOT_VERIFIED,2.633690,11173,1
131:352,NOT_VERIFIED,2.179798,11173,1
131:356,NOT_VERIFIED,2.151142,11173,1
132:48,NOT_VERIFIED,2.567003,11173,1
132:59,NOT_VERIFIED,2.241802,11173,1
132:168,NOT_VERIFIED,0.272043,11173,1
132:180,NOT_VERIFIED,1.991614,11173,1
132:206,NOT_VERIFIED,1.948522,11173,1
132:208,NOT_VERIFIED,1.756195,11173,1
132:282,NOT_VERIFIED,3.064553,11173,1
133:81,NOT_VERIFIED,2.316233,11173,1
133:166,NOT_VERIFIED,0.296152,11173,1
133:183,NOT_VERIFIED,2.167088,11173,1
133:184,NOT_VERIFIED,2.071588,11173,1
133:191,NOT_VERIFIED,0.275730,11173,1
133:196,NOT_VERIFIED,2.445953,11173,1
133:202,NOT_VERIFIED,2.100893,11173,1
133:213,NOT_VERIFIED,2.176446,11173,1
133:226,NOT_VERIFIED,2.063770,11173,1
133:228,NOT_VERIFIED,2.489809,11173,1
133:237,NOT_VERIFIED,2.214191,11173,1
133:245,NOT_VERIFIED,2.405480,11173,1
133:393,NOT_VERIFIED,2.184799,11173,1
134:63,NOT_VERIFIED,2.108375,11173,1
134:80,NOT_VERIFIED,0.997553,11173,1
134:167,NOT_VERIFIED,0.992140,11173,1
134:183,NOT_VERIFIED,2.238888,11173,1
134:194,NOT_VERIFIED,2.546489,11173,1
134:195,NOT_VERIFIED,2.239997,11173,1
134:284,NOT_VERIFIED,2.585967,11173,1
134:295,NOT_VERIFIED,1.871433,11173,1
134:355,NOT_VERIFIED,2.271297,11173,1
135:49,NOT_VERIFIED,2.299972,11173,1
135:63,NOT_VERIFIED,1.864724,11173,1
135:82,NOT_VERIFIED,2.448591,11173,1
135:92,NOT_VERIFIED,2.256617,11173,1
135:165,NOT_VERIFIED,1.760191,11173,1
135:192,NOT_VERIFIED,2.006697,11173,1
135:196,NOT_VERIFIED,2.303334,11173,1
135:214,NOT_VERIFIED,2.496003,11173,1
135:225,NOT_VERIFIED,2.186961,11173,1
135:283,NOT_VERIFIED,2.181674,11173,1
135:329,NOT_VERIFIED,2.100093,11173,1
136:48,NOT_VERIFIED,1.728225,11173,1
136:57,NOT_VERIFIED,2.082764,11173,1
136:73,NOT_VERIFIED,2.107949,11173,1
136:158,NOT_VERIFIED,0.800450,11173,1
136:182,NOT_VERIFIED,0.921479,11173,1
136:189,NOT_VERIFIED,0.801223,11173,1
136:204,NOT_VERIFIED,2.293807,11173,1
136:208,NOT_VERIFIED,2.327259,11173,1
136:215,NOT_VERIFIED,0.798236,11173,1
136:218,NOT_VERIFIED,2.171741,11173,1
136:235,NOT_VERIFIED,2.150721,11173,1
136:247,NOT_VERIFIED,2.105838,11173,1
136:248,NOT_VERIFIED,2.326562,11173,1
136:335,NOT_VERIFIED,0.935981,11173,1
136:351,NOT_VERIFIED,2.699953,11173,1
136:368,NOT_VERIFIED,2.108641,11173,1
137:47,NOT_VERIFIED,0.932135,11173,1
137:55,NOT_VERIFIED,2.195995,11173,1
137:74,NOT_VERIFIED,2.208241,11173,1
137:94,NOT_VERIFIED,2.121996,11173,1
137:141,NOT_VERIFIED,2.264148,11173,1
137:155,NOT_VERIFIED,2.228721,11173,1
137:182,NOT_VERIFIED,0.927422,11173,1
137:207,NOT_VERIFIED,2.425659,11173,1
137:236,NOT_VERIFIED,2.442806,11173,1
137:286,NOT_VERIFIED,2.121643,11173,1
137:328,NOT_VERIFIED,0.932422,11173,1
137:351,NOT_VERIFIED,2.480463,11173,1
138:47,NOT_VERIFIED,2.913132,11173,1
138:56,NOT_VERIFIED,2.671677,11173,1
138:157,NOT_VERIFIED,2.468452,11173,1
138:180,NOT_VERIFIED,2.210530,11173,1
138:181,NOT_VERIFIED,2.264748,11173,1
138:215,NOT_VERIFIED,2.237693,11173,1
138:285,NOT_VERIFIED,2.500029,11173,1
139:5,NOT_VERIFIED,2.233371,11173,1
139:45,NOT_VERIFIED,2.557668,11173,1
139:177,NOT_VERIFIED,3.035498,11173,1
139:194,NOT_VERIFIED,2.689684,11173,1
139:240,NOT_VERIFIED,2.298680,11173,1
139:272,NOT_VERIFIED,0.671151,11173,1
139:295,NOT_VERIFIED,1.944052,11173,1
139:319,NOT_VERIFIED,2.228132,11173,1
139:322,NOT_VERIFIED,2.540556,11173,1
139:373,NOT_VERIFIED,2.651417,11173,1
140:173,NOT_VERIFIED,2.435752,11173,1
140:196,NOT_VERIFIED,2.385816,11173,1
140:228,NOT_VERIFIED,2.364060,11173,1
140:274,NOT_VERIFIED,2.742212,11173,1
140:358,NOT_VERIFIED,2.483669,11173,1
140:361,NOT_VERIFIED,2.433566,11173,1
141:2,NOT_VERIFIED,2.101943,11173,1
141:48,NOT_VERIFIED,2.178083,11173,1
141:180,NOT_VERIFIED,2.087583,11173,1
141:197,NOT_VERIFIED,2.318801,11173,1
141:227,NOT_VERIFIED,2.531869,11173,1
141:249,NOT_VERIFIED,2.204174,11173,1
141:311,NOT_VERIFIED,0.930173,11173,1
141:328,NOT_VERIFIED,0.928698,11173,1
141:351,NOT_VERIFIED,2.311432,11173,1
141:366,NOT_VERIFIED,2.175965,11173,1
141:369,NOT_VERIFIED,0.270509,11173,1
142:6,NOT_VERIFIED,2.663131,11173,1
142:52,NOT_VERIFIED,2.393983,11173,1
142:53,NOT_VERIFIED,2.468612,11173,1
142:183,NOT_VERIFIED,2.372638,11173,1
142:209,NOT_VERIFIED,2.036872,11173,1
142:226,NOT_VERIFIED,2.169298,11173,1
142:243,NOT_VERIFIED,2.222031,11173,1
142:263,NOT_VERIFIED,0.347136,11173,1
142:312,NOT_VERIFIED,2.641632,11173,1
142:377,NOT_VERIFIED,2.049337,11173,1
143:4,NOT_VERIFIED,2.469329,11173,1
143:56,NOT_VERIFIED,2.217110,11173,1
143:57,NOT_VERIFIED,2.235659,11173,1
143:99,NOT_VERIFIED,2.652299,11173,1
143:203,NOT_VERIFIED,2.217054,11173,1
143:215,NOT_VERIFIED,2.291185,11173,1
143:230,NOT_VERIFIED,2.455892,11173,1
143:232,NOT_VERIFIED,2.142719,11173,1
143:252,NOT_VERIFIED,2.122826,11173,1
143:267,NOT_VERIFIED,2.213374,11173,1
143:332,NOT_VERIFIED,2.430815,11173,1
144:99,NOT_VERIFIED,2.661724,11173,1
144:158,NOT_VERIFIED,2.431384,11173,1
144:204,NOT_VERIFIED,2.651518,11173,1
144:216,NOT_VERIFIED,2.231987,11173,1
144:231,NOT_VERIFIED,2.835138,11173,1
144:271,NOT_VERIFIED,2.693063,11173,1
144:333,NOT_VERIFIED,2.424212,11173,1
145:21,NOT_VERIFIED,0.790220,11173,1
145:28,NOT_VERIFIED,0.725561,11173,1
145:32,NOT_VERIFIED,0.486302,11173,1
145:40,NOT_VERIFIED,0.462691,11173,1
145:158,NOT_VERIFIED,0.274369,11173,1
145:166,NOT_VERIFIED,0.651521,11173,1
145:186,NOT_VERIFIED,0.301122,11173,1
145:190,NOT_VERIFIED,1.804852,11173,1
145:216,NOT_VERIFIED,1.849120,11173,1
145:272,NOT_VERIFIED,0.224209,11173,1
145:335,NOT_VERIFIED,0.925234,11173,1
145:348,NOT_VERIFIED,0.205839,11173,1
145:370,NOT_VERIFIED,0.271530,11173,1
145:372,NOT_VERIFIED,0.216291,11173,1
146:39,NOT_VERIFIED,0.202247,11173,1
146:155,NOT_VERIFIED,0.208221,11173,1
146:185,NOT_VERIFIED,1.477341,11173,1
146:186,NOT_VERIFIED,0.277660,11173,1
146:187,NOT_VERIFIED,1.360773,11173,1
146:253,NOT_VERIFIED,0.643091,11173,1
146:254,NOT_VERIFIED,0.214116,11173,1
146:317,NOT_VERIFIED,2.514309,11173,1
146:320,NOT_VERIFIED,2.338336,11173,1
146:372,NOT_VERIFIED,0.228307,11173,1
147:8,NOT_VERIFIED,0.173315,11173,1
147:20,NOT_VERIFIED,0.189743,11173,1
147:21,NOT_VERIFIED,0.167961,11173,1
147:157,NOT_VERIFIED,1.504899,11173,1
147:254,NOT_VERIFIED,0.445895,11173,1
147:380,NOT_VERIFIED,0.229133,11173,1
148:17,NOT_VERIFIED,0.173317,11173,1
148:19,NOT_VERIFIED,0.174065,11173,1
148:27,NOT_VERIFIED,0.169617,11173,1
148:28,NOT_VERIFIED,0.171351,11173,1
148:167,NOT_VERIFIED,0.215493,11173,1
148:307,NOT_VERIFIED,0.297820,11173,1
148:369,NOT_VERIFIED,0.198267,11173,1
149:17,NOT_VERIFIED,0.263148,11173,1
149:41,NOT_VERIFIED,0.202590,11173,1
149:80,NOT_VERIFIED,1.668550,11173,1
149:165,NOT_VERIFIED,0.208073,11173,1
149:190,NOT_VERIFIED,0.215068,11173,1
149:217,NOT_VERIFIED,1.507868,11173,1
149:227,NOT_VERIFIED,1.774389,11173,1
149:273,NOT_VERIFIED,2.158782,11173,1
149:369,NOT_VERIFIED,0.212257,11173,1
149:382,NOT_VERIFIED,1.732145,11173,1
150:25,NOT_VERIFIED,0.459877,11173,1
150:30,NOT_VERIFIED,0.186527,11173,1
150:34,NOT_VERIFIED,0.192413,11173,1
150:42,NOT_VERIFIED,0.197786,11173,1
150:163,NOT_VERIFIED,0.640939,11173,1
150:169,NOT_VERIFIED,0.265142,11173,1
150:189,NOT_VERIFIED,0.184924,11173,1
150:223,NOT_VERIFIED,0.275370,11173,1
150:263,NOT_VERIFIED,0.266714,11173,1
150:275,NOT_VERIFIED,0.188556,11173,1
150:316,NOT_VERIFIED,0.141611,11173,1
150:360,NOT_VERIFIED,2.236843,11173,1
150:368,NOT_VERIFIED,1.443743,11173,1
150:376,NOT_VERIFIED,0.371755,11173,1
151:43,NOT_VERIFIED,0.318236,11173,1
151:87,NOT_VERIFIED,1.480969,11173,1
151:160,NOT_VERIFIED,0.274688,11173,1
151:182,NOT_VERIFIED,1.640266,11173,1
151:189,NOT_VERIFIED,0.249045,11173,1
151:260,NOT_VERIFIED,0.209679,11173,1
151:262,NOT_VERIFIED,0.615301,11173,1
151:353,NOT_VERIFIED,2.361294,11173,1
151:367,NOT_VERIFIED,0.248018,11173,1
152:18,NOT_VERIFIED,0.387452,11173,1
152:41,NOT_VERIFIED,0.219193,11173,1
152:165,NOT_VERIFIED,0.293585,11173,1
152:176,NOT_VERIFIED,2.155720,11173,1
152:214,NOT_VERIFIED,1.938024,11173,1
152:223,NOT_VERIFIED,0.262975,11173,1
152:276,NOT_VERIFIED,1.662187,11173,1
152:297,NOT_VERIFIED,1.814977,11173,1
152:306,NOT_VERIFIED,0.743165,11173,1
152:346,NOT_VERIFIED,1.777030,11173,1
152:376,NOT_VERIFIED,0.458629,11173,1
153:16,NOT_VERIFIED,0.200124,11173,1
153:18,NOT_VERIFIED,0.195736,11173,1
153:24,NOT_VERIFIED,0.176276,11173,1
153:25,NOT_VERIFIED,0.217335,11173,1
153:168,NOT_VERIFIED,0.834203,11173,1
153:224,NOT_VERIFIED,0.286846,11173,1
153:346,NOT_VERIFIED,0.287826,11173,1
154:29,NOT_VERIFIED,0.201445,11173,1
154:30,NOT_VERIFIED,0.223338,11173,1
154:164,NOT_VERIFIED,0.286007,11173,1
154:260,NOT_VERIFIED,0.620173,11173,1
154:386,NOT_VERIFIED,0.497395,11173,1
155:22,NOT_VERIFIED,0.299071,11173,1
155:27,NOT_VERIFIED,0.149366,11173,1
155:32,NOT_VERIFIED,0.204623,11173,1
155:39,NOT_VERIFIED,0.196647,11173,1
155:172,NOT_VERIFIED,0.195971,11173,1
155:190,NOT_VERIFIED,0.198654,11173,1
155:191,NOT_VERIFIED,0.199306,11173,1
155:259,NOT_VERIFIED,0.951885,11173,1
155:308,NOT_VERIFIED,1.019545,11173,1
155:317,NOT_VERIFIED,0.329784,11173,1
155:341,NOT_VERIFIED,2.233481,11173,1
155:349,NOT_VERIFIED,0.206638,11173,1
155:369,NOT_VERIFIED,0.150674,11173,1
156:21,NOT_VERIFIED,0.227591,11173,1
156:22,NOT_VERIFIED,0.222072,11173,1
156:171,NOT_VERIFIED,0.216340,11173,1
156:272,NOT_VERIFIED,0.496478,11173,1
157:9,NOT_VERIFIED,0.167912,11173,1
157:19,NOT_VERIFIED,0.167273,11173,1
157:26,NOT_VERIFIED,0.168944,11173,1
157:27,NOT_VERIFIED,0.144721,11173,1
157:256,NOT_VERIFIED,1.397742,11173,1
157:375,NOT_VERIFIED,0.229601,11173,1
158:19,NOT_VERIFIED,0.211846,11173,1
158:40,NOT_VERIFIED,0.404372,11173,1
158:191,NOT_VERIFIED,0.363525,11173,1
158:204,NOT_VERIFIED,1.220828,11173,1
158:256,NOT_VERIFIED,0.213874,11173,1
158:258,NOT_VERIFIED,2.151097,11173,1
158:307,NOT_VERIFIED,0.278142,11173,1
158:349,NOT_VERIFIED,1.655154,11173,1
158:355,NOT_VERIFIED,1.304747,11173,1
158:370,NOT_VERIFIED,1.730775,11173,1
158:392,NOT_VERIFIED,0.279119,11173,1
159:38,NOT_VERIFIED,0.204652,11173,1
159:170,NOT_VERIFIED,0.214590,11173,1
159:190,NOT_VERIFIED,0.214402,11173,1
159:193,NOT_VERIFIED,0.211727,11173,1
159:210,NOT_VERIFIED,0.615880,11173,1
159:272,NOT_VERIFIED,0.193876,11173,1
159:273,NOT_VERIFIED,1.514775,11173,1
159:302,NOT_VERIFIED,1.406029,11173,1
159:322,NOT_VERIFIED,2.718218,11173,1
160:24,NOT_VERIFIED,0.514825,11173,1
160:31,NOT_VERIFIED,0.278268,11173,1
160:33,NOT_VERIFIED,0.190987,11173,1
160:43,NOT_VERIFIED,0.202793,11173,1
160:173,NOT_VERIFIED,0.455876,11173,1
160:222,NOT_VERIFIED,0.978449,11173,1
160:223,NOT_VERIFIED,0.598015,11173,1
160:267,NOT_VERIFIED,0.643705,11173,1
160:294,NOT_VERIFIED,2.240864,11173,1
160:331,NOT_VERIFIED,0.295192,11173,1
160:336,NOT_VERIFIED,1.754808,11173,1
160:346,NOT_VERIFIED,0.305942,11173,1
160:358,NOT_VERIFIED,1.809701,11173,1
161:30,NOT_VERIFIED,0.216238,11173,1
161:31,NOT_VERIFIED,0.221590,11173,1
161:174,NOT_VERIFIED,1.496006,11173,1
161:275,NOT_VERIFIED,0.816359,11173,1
161:367,NOT_VERIFIED,1.878182,11173,1
162:38,NOT_VERIFIED,0.158005,11173,1
162:98,NOT_VERIFIED,1.720319,11173,1
162:170,NOT_VERIFIED,0.930745,11173,1
162:220,NOT_VERIFIED,2.081715,11173,1
162:223,NOT_VERIFIED,0.625985,11173,1
162:275,NOT_VERIFIED,0.278325,11173,1
162:276,NOT_VERIFIED,0.742667,11173,1
162:293,NOT_VERIFIED,2.451714,11173,1
162:305,NOT_VERIFIED,1.649879,11173,1
162:331,NOT_VERIFIED,2.118021,11173,1
162:364,NOT_VERIFIED,2.200392,11173,1
162:381,NOT_VERIFIED,0.146807,11173,1
162:384,NOT_VERIFIED,0.286556,11173,1
163:42,NOT_VERIFIED,0.176158,11173,1
163:75,NOT_VERIFIED,2.127677,11173,1
163:179,NOT_VERIFIED,2.200787,11173,1
163:222,NOT_VERIFIED,0.236299,11173,1
163:224,NOT_VERIFIED,1.953230,11173,1
163:229,NOT_VERIFIED,2.526236,11173,1
163:266,NOT_VERIFIED,0.239209,11173,1
163:268,NOT_VERIFIED,1.803703,11173,1
164:23,NOT_VERIFIED,0.204762,11173,1
164:24,NOT_VERIFIED,0.152170,11173,1
164:266,NOT_VERIFIED,0.282365,11173,1
165:20,NOT_VERIFIED,0.259073,11173,1
165:29,NOT_VERIFIED,0.798959,11173,1
165:34,NOT_VERIFIED,0.164545,11173,1
165:41,NOT_VERIFIED,0.525215,11173,1
165:186,NOT_VERIFIED,0.161810,11173,1
165:189,NOT_VERIFIED,0.263119,11173,1
165:225,NOT_VERIFIED,2.071271,11173,1
165:254,NOT_VERIFIED,0.271144,11173,1
165:260,NOT_VERIFIED,0.181547,11173,1
165:297,NOT_VERIFIED,1.703310,11173,1
165:303,NOT_VERIFIED,0.265557,11173,1
165:329,NOT_VERIFIED,0.759766,11173,1
166:8,NOT_VERIFIED,0.339808,11173,1
166:40,NOT_VERIFIED,0.151042,11173,1
166:70,NOT_VERIFIED,0.264551,11173,1
166:189,NOT_VERIFIED,0.158031,11173,1
166:202,NOT_VERIFIED,0.208703,11173,1
166:226,NOT_VERIFIED,1.792339,11173,1
166:262,NOT_VERIFIED,0.862171,11173,1
166:263,NOT_VERIFIED,1.126487,11173,1
166:380,NOT_VERIFIED,0.314666,11173,1
167:8,NOT_VERIFIED,0.168985,11173,1
167:18,NOT_VERIFIED,0.176541,11173,1
167:20,NOT_VERIFIED,0.177702,11173,1
167:25,NOT_VERIFIED,0.162927,11173,1
167:263,NOT_VERIFIED,0.513010,11173,1
168:17,NOT_VERIFIED,0.148764,11173,1
168:28,NOT_VERIFIED,0.200082,11173,1
168:29,NOT_VERIFIED,0.145719,11173,1
168:348,NOT_VERIFIED,1.627071,11173,1
168:382,NOT_VERIFIED,0.201925,11173,1
169:42,NOT_VERIFIED,0.194415,11173,1
169:186,NOT_VERIFIED,0.204200,11173,1
169:188,NOT_VERIFIED,0.268343,11173,1
169:198,NOT_VERIFIED,0.221025,11173,1
169:253,NOT_VERIFIED,0.636568,11173,1
169:303,NOT_VERIFIED,0.263470,11173,1
169:316,NOT_VERIFIED,0.141186,11173,1
169:347,NOT_VERIFIED,1.864794,11173,1
169:348,NOT_VERIFIED,0.209175,11173,1
169:386,NOT_VERIFIED,0.216352,11173,1
169:388,NOT_VERIFIED,0.940403,11173,1
170:23,NOT_VERIFIED,0.268766,11173,1
170:26,NOT_VERIFIED,0.208397,11173,1
170:33,NOT_VERIFIED,0.211507,11173,1
170:38,NOT_VERIFIED,0.205815,11173,1
170:191,NOT_VERIFIED,0.279436,11173,1
170:222,NOT_VERIFIED,0.390926,11173,1
170:256,NOT_VERIFIED,1.401559,11173,1
170:266,NOT_VERIFIED,0.206923,11173,1
170:293,NOT_VERIFIED,1.360069,11173,1
170:334,NOT_VERIFIED,2.661581,11173,1
170:339,NOT_VERIFIED,2.110379,11173,1
